Time,Open,High,Low,Close,Volume
2024-11-25 03:00:00+00:00,1.04868,1.04883,1.04758,1.0478,4227.0
2024-11-25 04:00:00+00:00,1.04778,1.04812,1.04746,1.04792,2922.0
2024-11-25 05:00:00+00:00,1.04793,1.04831,1.04753,1.04792,3567.0
2024-11-25 06:00:00+00:00,1.04792,1.04897,1.04749,1.04837,5591.0
2024-11-25 07:00:00+00:00,1.04836,1.04838,1.04497,1.04506,9017.0
2024-11-25 08:00:00+00:00,1.04507,1.04674,1.0449,1.04656,12912.0
2024-11-25 09:00:00+00:00,1.04653,1.04972,1.04631,1.04896,13355.0
2024-11-25 10:00:00+00:00,1.04896,1.0497,1.04836,1.0486,9365.0
2024-11-25 11:00:00+00:00,1.0486,1.04905,1.04752,1.04794,6467.0
2024-11-25 12:00:00+00:00,1.04794,1.04935,1.0474,1.04888,7233.0
2024-11-25 13:00:00+00:00,1.04889,1.05304,1.04886,1.05285,14879.0
2024-11-25 14:00:00+00:00,1.05286,1.05304,1.05046,1.05081,15520.0
2024-11-25 15:00:00+00:00,1.05082,1.05193,1.04862,1.04886,13555.0
2024-11-25 16:00:00+00:00,1.04884,1.04946,1.04667,1.04777,11085.0
2024-11-25 17:00:00+00:00,1.04776,1.04873,1.04691,1.04861,6372.0
2024-11-25 18:00:00+00:00,1.04861,1.0508,1.04856,1.05075,6802.0
2024-11-25 19:00:00+00:00,1.05077,1.05108,1.05014,1.05058,4952.0
2024-11-25 20:00:00+00:00,1.05056,1.05096,1.0492,1.04924,3951.0
2024-11-25 21:00:00+00:00,1.04924,1.04972,1.04921,1.04966,2289.0
2024-11-25 22:00:00+00:00,1.04942,1.04972,1.0494,1.0496,885.0
2024-11-25 23:00:00+00:00,1.04959,1.05008,1.04427,1.0444,7572.0
2024-11-26 00:00:00+00:00,1.04442,1.04575,1.0425,1.04352,15580.0
2024-11-26 01:00:00+00:00,1.0435,1.04647,1.04305,1.04541,12315.0
2024-11-26 02:00:00+00:00,1.04542,1.0465,1.04512,1.04609,6417.0
2024-11-26 03:00:00+00:00,1.0461,1.04802,1.04586,1.0478,5112.0
2024-11-26 04:00:00+00:00,1.0478,1.04906,1.04768,1.04797,3908.0
2024-11-26 05:00:00+00:00,1.04796,1.04815,1.04742,1.04753,3489.0
2024-11-26 06:00:00+00:00,1.04752,1.04836,1.04742,1.04762,4508.0
2024-11-26 07:00:00+00:00,1.04764,1.04856,1.0472,1.04722,11355.0
2024-11-26 08:00:00+00:00,1.0472,1.04965,1.047,1.04914,11315.0
2024-11-26 09:00:00+00:00,1.04914,1.05193,1.0491,1.05073,12708.0
2024-11-26 10:00:00+00:00,1.05072,1.05209,1.05058,1.0517,8386.0
2024-11-26 11:00:00+00:00,1.0517,1.0521,1.0505,1.05132,6641.0
2024-11-26 12:00:00+00:00,1.0513,1.05448,1.05102,1.05239,14050.0
2024-11-26 13:00:00+00:00,1.05238,1.05269,1.05,1.05036,14781.0
2024-11-26 14:00:00+00:00,1.05037,1.0506,1.04898,1.05028,13354.0
2024-11-26 15:00:00+00:00,1.0503,1.05102,1.04786,1.04797,16183.0
2024-11-26 16:00:00+00:00,1.048,1.04864,1.04636,1.048,12241.0
2024-11-26 17:00:00+00:00,1.048,1.04808,1.04643,1.04705,7150.0
2024-11-26 18:00:00+00:00,1.04704,1.04746,1.04573,1.04658,6044.0
2024-11-26 19:00:00+00:00,1.0466,1.0481,1.04582,1.04727,9758.0
2024-11-26 20:00:00+00:00,1.04727,1.04822,1.04718,1.0481,4945.0
2024-11-26 21:00:00+00:00,1.0481,1.04904,1.0481,1.04894,2353.0
2024-11-26 22:00:00+00:00,1.04876,1.0489,1.04854,1.04875,1810.0
2024-11-26 23:00:00+00:00,1.04874,1.0492,1.04863,1.04917,1386.0
2024-11-27 00:00:00+00:00,1.04916,1.04965,1.04888,1.04896,5170.0
2024-11-27 01:00:00+00:00,1.04894,1.04928,1.04844,1.04868,7519.0
2024-11-27 02:00:00+00:00,1.04867,1.04883,1.04814,1.04856,4594.0
2024-11-27 03:00:00+00:00,1.04856,1.0486,1.04778,1.0483,3534.0
2024-11-27 04:00:00+00:00,1.04828,1.0484,1.04774,1.04788,2193.0
2024-11-27 05:00:00+00:00,1.04788,1.04803,1.04744,1.0477,2547.0
2024-11-27 06:00:00+00:00,1.0477,1.04862,1.04754,1.04799,3976.0
2024-11-27 07:00:00+00:00,1.048,1.05054,1.04798,1.04983,8804.0
2024-11-27 08:00:00+00:00,1.04982,1.05404,1.0496,1.05142,19837.0
2024-11-27 09:00:00+00:00,1.05143,1.05187,1.05092,1.05165,10237.0
2024-11-27 10:00:00+00:00,1.05165,1.05306,1.05127,1.05278,8150.0
2024-11-27 11:00:00+00:00,1.05277,1.05306,1.05104,1.05262,6954.0
2024-11-27 12:00:00+00:00,1.05262,1.05379,1.052,1.05279,8929.0
2024-11-27 13:00:00+00:00,1.0528,1.05738,1.0527,1.05728,17976.0
2024-11-27 14:00:00+00:00,1.05727,1.05788,1.05484,1.05576,15952.0
2024-11-27 15:00:00+00:00,1.05572,1.05799,1.0533,1.05706,18089.0
2024-11-27 16:00:00+00:00,1.05702,1.05847,1.05551,1.05742,13978.0
2024-11-27 17:00:00+00:00,1.05744,1.05877,1.05713,1.05764,8408.0
2024-11-27 18:00:00+00:00,1.05765,1.05788,1.05654,1.05662,4418.0
2024-11-27 19:00:00+00:00,1.05661,1.0571,1.05605,1.05629,3903.0
2024-11-27 20:00:00+00:00,1.05629,1.05667,1.05593,1.05654,4394.0
2024-11-27 21:00:00+00:00,1.05653,1.05684,1.05626,1.05667,2124.0
2024-11-27 22:00:00+00:00,1.05652,1.05698,1.0564,1.05678,1040.0
2024-11-27 23:00:00+00:00,1.05675,1.05697,1.0561,1.0562,1430.0
2024-11-28 00:00:00+00:00,1.05621,1.05624,1.05511,1.05518,3804.0
2024-11-28 01:00:00+00:00,1.05518,1.0563,1.05474,1.05573,6192.0
2024-11-28 02:00:00+00:00,1.05574,1.05613,1.05513,1.05572,4658.0
2024-11-28 03:00:00+00:00,1.0557,1.0558,1.05502,1.05524,3134.0
2024-11-28 04:00:00+00:00,1.05526,1.05575,1.05488,1.05549,2872.0
2024-11-28 05:00:00+00:00,1.0555,1.05582,1.05498,1.055,2662.0
2024-11-28 06:00:00+00:00,1.05501,1.0552,1.05428,1.05484,3603.0
2024-11-28 07:00:00+00:00,1.05485,1.05554,1.05319,1.05414,8078.0
2024-11-28 08:00:00+00:00,1.05412,1.05496,1.05275,1.05443,13496.0
2024-11-28 09:00:00+00:00,1.05442,1.05566,1.05311,1.0532,14941.0
2024-11-28 10:00:00+00:00,1.0532,1.05508,1.053,1.05508,7182.0
2024-11-28 11:00:00+00:00,1.05508,1.05564,1.05456,1.055,5490.0
2024-11-28 12:00:00+00:00,1.05502,1.05541,1.0544,1.05452,5545.0
2024-11-28 13:00:00+00:00,1.0545,1.05478,1.05302,1.0534,9578.0
2024-11-28 14:00:00+00:00,1.0534,1.05494,1.05316,1.05492,8103.0
2024-11-28 15:00:00+00:00,1.05491,1.05571,1.05418,1.05526,8485.0
2024-11-28 16:00:00+00:00,1.05524,1.05548,1.05476,1.0554,3737.0
2024-11-28 17:00:00+00:00,1.05539,1.05556,1.05504,1.05528,1570.0
2024-11-28 18:00:00+00:00,1.05529,1.0557,1.05522,1.05555,812.0
2024-11-28 19:00:00+00:00,1.05554,1.05572,1.05542,1.05568,528.0
2024-11-28 20:00:00+00:00,1.0557,1.05572,1.05538,1.05548,500.0
2024-11-28 21:00:00+00:00,1.05549,1.0557,1.05541,1.0555,584.0
2024-11-28 22:00:00+00:00,1.05522,1.05563,1.05509,1.0554,892.0
2024-11-28 23:00:00+00:00,1.05538,1.05624,1.05534,1.05602,1895.0
2024-11-29 00:00:00+00:00,1.05603,1.05718,1.05588,1.05625,5039.0
2024-11-29 01:00:00+00:00,1.05626,1.0575,1.05566,1.056,9685.0
2024-11-29 02:00:00+00:00,1.056,1.05742,1.0559,1.05711,4918.0
2024-11-29 03:00:00+00:00,1.05712,1.0576,1.0566,1.05738,3810.0
2024-11-29 04:00:00+00:00,1.05738,1.0577,1.05684,1.057,3609.0
2024-11-29 05:00:00+00:00,1.057,1.05742,1.05664,1.05681,3157.0
2024-11-29 06:00:00+00:00,1.05678,1.05808,1.05652,1.05802,4194.0
2024-11-29 07:00:00+00:00,1.05805,1.05973,1.05753,1.05796,11910.0
2024-11-29 08:00:00+00:00,1.05795,1.05822,1.0564,1.05701,9904.0
2024-11-29 09:00:00+00:00,1.05702,1.05815,1.0552,1.05579,12275.0
2024-11-29 10:00:00+00:00,1.05578,1.05734,1.05566,1.05646,10920.0
2024-11-29 11:00:00+00:00,1.05645,1.05678,1.05551,1.05626,8921.0
2024-11-29 12:00:00+00:00,1.05629,1.05658,1.05482,1.05644,9876.0
2024-11-29 13:00:00+00:00,1.05646,1.05685,1.05554,1.0563,9101.0
2024-11-29 14:00:00+00:00,1.0563,1.05646,1.05455,1.05533,9621.0
2024-11-29 15:00:00+00:00,1.05534,1.05677,1.0546,1.05613,13719.0
2024-11-29 16:00:00+00:00,1.05614,1.0563,1.05414,1.05466,12364.0
2024-11-29 17:00:00+00:00,1.05465,1.0568,1.05436,1.05674,8178.0
2024-11-29 18:00:00+00:00,1.05676,1.05783,1.05676,1.05754,7227.0
2024-11-29 19:00:00+00:00,1.05754,1.05803,1.05723,1.058,8518.0
2024-11-29 20:00:00+00:00,1.058,1.05847,1.05784,1.05826,8079.0
2024-11-29 21:00:00+00:00,1.05825,1.05836,1.05752,1.05778,10252.0
2024-12-01 22:00:00+00:00,1.05687,1.05706,1.05628,1.05652,2207.0
2024-12-01 23:00:00+00:00,1.05653,1.05672,1.05335,1.0544,5652.0
2024-12-02 00:00:00+00:00,1.05441,1.05464,1.05312,1.05363,6227.0
2024-12-02 01:00:00+00:00,1.05362,1.05392,1.0528,1.05306,7477.0
2024-12-02 02:00:00+00:00,1.05304,1.05321,1.052,1.05254,6239.0
2024-12-02 03:00:00+00:00,1.05256,1.05271,1.052,1.05235,4169.0
2024-12-02 04:00:00+00:00,1.05234,1.05292,1.0519,1.05234,3484.0
2024-12-02 05:00:00+00:00,1.05234,1.05285,1.05152,1.0522,5019.0
2024-12-02 06:00:00+00:00,1.0522,1.05362,1.05214,1.0533,6862.0
2024-12-02 07:00:00+00:00,1.0533,1.05373,1.0502,1.05028,15284.0
2024-12-02 08:00:00+00:00,1.05028,1.05127,1.0496,1.05023,17033.0
2024-12-02 09:00:00+00:00,1.05022,1.05192,1.05021,1.05136,10562.0
2024-12-02 10:00:00+00:00,1.05136,1.05239,1.05062,1.05219,11118.0
2024-12-02 11:00:00+00:00,1.05218,1.0529,1.052,1.0523,7008.0
2024-12-02 12:00:00+00:00,1.0523,1.05384,1.0495,1.0501,11371.0
2024-12-02 13:00:00+00:00,1.05009,1.05144,1.04962,1.05058,15237.0
2024-12-02 14:00:00+00:00,1.0506,1.05148,1.04726,1.04737,17048.0
2024-12-02 15:00:00+00:00,1.04738,1.04813,1.0462,1.04691,21788.0
2024-12-02 16:00:00+00:00,1.04692,1.04978,1.04606,1.04836,16655.0
2024-12-02 17:00:00+00:00,1.04837,1.04992,1.04802,1.04876,8460.0
2024-12-02 18:00:00+00:00,1.04876,1.04932,1.04846,1.04898,6068.0
2024-12-02 19:00:00+00:00,1.04898,1.04944,1.04874,1.04904,5490.0
2024-12-02 20:00:00+00:00,1.04901,1.05161,1.04888,1.05001,11190.0
2024-12-02 21:00:00+00:00,1.05,1.0503,1.0497,1.04989,2411.0
2024-12-02 22:00:00+00:00,1.04985,1.05011,1.04942,1.04968,655.0
2024-12-02 23:00:00+00:00,1.04967,1.05018,1.04967,1.05008,1472.0
2024-12-03 00:00:00+00:00,1.05008,1.05015,1.04887,1.04912,3950.0
2024-12-03 01:00:00+00:00,1.04914,1.04972,1.04842,1.0488,6528.0
2024-12-03 02:00:00+00:00,1.04881,1.04923,1.04823,1.04894,4688.0
2024-12-03 03:00:00+00:00,1.04894,1.04944,1.04869,1.04904,3738.0
2024-12-03 04:00:00+00:00,1.04904,1.04914,1.04844,1.04855,2891.0
2024-12-03 05:00:00+00:00,1.04856,1.04925,1.04806,1.04915,3100.0
2024-12-03 06:00:00+00:00,1.04916,1.04948,1.04835,1.04879,4139.0
2024-12-03 07:00:00+00:00,1.0488,1.05119,1.04864,1.0498,8779.0
2024-12-03 08:00:00+00:00,1.0498,1.05278,1.04973,1.05254,12687.0
2024-12-03 09:00:00+00:00,1.05254,1.05309,1.05162,1.05204,9395.0
2024-12-03 10:00:00+00:00,1.05206,1.05298,1.05122,1.05148,6937.0
2024-12-03 11:00:00+00:00,1.05148,1.05275,1.05139,1.05226,6656.0
2024-12-03 12:00:00+00:00,1.05226,1.05246,1.0507,1.05076,7720.0
2024-12-03 13:00:00+00:00,1.05077,1.0527,1.05064,1.0524,9607.0
2024-12-03 14:00:00+00:00,1.0524,1.05292,1.05171,1.05198,13636.0
2024-12-03 15:00:00+00:00,1.05199,1.05199,1.04922,1.05166,18127.0
2024-12-03 16:00:00+00:00,1.05168,1.05196,1.05032,1.05176,10635.0
2024-12-03 17:00:00+00:00,1.05177,1.05303,1.05084,1.05282,8565.0
2024-12-03 18:00:00+00:00,1.05282,1.05351,1.05249,1.05279,6602.0
2024-12-03 19:00:00+00:00,1.05278,1.0529,1.05046,1.05046,5198.0
2024-12-03 20:00:00+00:00,1.05044,1.05128,1.05028,1.05091,5199.0
2024-12-03 21:00:00+00:00,1.05088,1.05119,1.05071,1.05097,2441.0
2024-12-03 22:00:00+00:00,1.05076,1.05102,1.05046,1.05094,906.0
2024-12-03 23:00:00+00:00,1.05094,1.0511,1.0506,1.051,1192.0
2024-12-04 00:00:00+00:00,1.051,1.05122,1.04974,1.04992,4241.0
2024-12-04 01:00:00+00:00,1.04994,1.05127,1.04972,1.05061,5779.0
2024-12-04 02:00:00+00:00,1.05062,1.05085,1.04978,1.05004,4890.0
2024-12-04 03:00:00+00:00,1.05002,1.05006,1.04881,1.04938,4686.0
2024-12-04 04:00:00+00:00,1.04938,1.05137,1.04908,1.05108,4366.0
2024-12-04 05:00:00+00:00,1.05107,1.05202,1.05098,1.0515,3926.0
2024-12-04 06:00:00+00:00,1.05153,1.05292,1.05104,1.0523,4317.0
2024-12-04 07:00:00+00:00,1.05228,1.05268,1.05074,1.0509,8264.0
2024-12-04 08:00:00+00:00,1.0509,1.05151,1.04904,1.04913,9472.0
2024-12-04 09:00:00+00:00,1.04914,1.05063,1.04824,1.0503,10938.0
2024-12-04 10:00:00+00:00,1.0503,1.05094,1.04958,1.04993,8170.0
2024-12-04 11:00:00+00:00,1.04992,1.05124,1.04974,1.0505,6830.0
2024-12-04 12:00:00+00:00,1.05048,1.0505,1.0488,1.04913,7344.0
2024-12-04 13:00:00+00:00,1.04912,1.04976,1.04794,1.04836,14910.0
2024-12-04 14:00:00+00:00,1.04836,1.04988,1.04723,1.0495,12500.0
2024-12-04 15:00:00+00:00,1.04954,1.05442,1.04954,1.05295,26012.0
2024-12-04 16:00:00+00:00,1.05296,1.05368,1.05202,1.05269,11906.0
2024-12-04 17:00:00+00:00,1.05269,1.05426,1.05248,1.05372,6744.0
2024-12-04 18:00:00+00:00,1.05373,1.05389,1.05153,1.05162,5671.0
2024-12-04 19:00:00+00:00,1.0516,1.05294,1.05072,1.05138,12011.0
2024-12-04 20:00:00+00:00,1.0514,1.05175,1.05049,1.0513,6288.0
2024-12-04 21:00:00+00:00,1.0513,1.05158,1.05078,1.05102,2000.0
2024-12-04 22:00:00+00:00,1.05106,1.05129,1.05099,1.05108,1000.0
2024-12-04 23:00:00+00:00,1.05107,1.05156,1.0508,1.05124,1250.0
2024-12-05 00:00:00+00:00,1.05126,1.0516,1.05082,1.05142,3141.0
2024-12-05 01:00:00+00:00,1.05143,1.0516,1.05092,1.05122,4054.0
2024-12-05 02:00:00+00:00,1.05122,1.05228,1.05106,1.052,3383.0
2024-12-05 03:00:00+00:00,1.05199,1.05232,1.0516,1.0523,2491.0
2024-12-05 04:00:00+00:00,1.05229,1.05256,1.05172,1.05184,1643.0
2024-12-05 05:00:00+00:00,1.05184,1.0529,1.05173,1.05266,3462.0
2024-12-05 06:00:00+00:00,1.05266,1.05298,1.0523,1.05258,3485.0
2024-12-05 07:00:00+00:00,1.05256,1.05388,1.05249,1.05354,6341.0
2024-12-05 08:00:00+00:00,1.05355,1.05466,1.05292,1.05303,8706.0
2024-12-05 09:00:00+00:00,1.05304,1.05347,1.05214,1.05288,6741.0
2024-12-05 10:00:00+00:00,1.05284,1.05352,1.05252,1.05261,6047.0
2024-12-05 11:00:00+00:00,1.0526,1.05382,1.05234,1.05365,5585.0
2024-12-05 12:00:00+00:00,1.05363,1.05387,1.05238,1.05368,7495.0
2024-12-05 13:00:00+00:00,1.05369,1.05683,1.05332,1.05672,17883.0
2024-12-05 14:00:00+00:00,1.05672,1.05897,1.05657,1.05756,15435.0
2024-12-05 15:00:00+00:00,1.05752,1.058,1.05508,1.05724,12951.0
2024-12-05 16:00:00+00:00,1.05724,1.05786,1.05648,1.05704,9559.0
2024-12-05 17:00:00+00:00,1.05704,1.05747,1.05575,1.05677,6610.0
2024-12-05 18:00:00+00:00,1.05676,1.05698,1.0557,1.05682,5682.0
2024-12-05 19:00:00+00:00,1.05683,1.05887,1.05683,1.05874,5882.0
2024-12-05 20:00:00+00:00,1.05874,1.05882,1.0581,1.0584,4086.0
2024-12-05 21:00:00+00:00,1.05841,1.05885,1.0582,1.05877,1541.0
2024-12-05 22:00:00+00:00,1.05884,1.05886,1.05852,1.05876,1125.0
2024-12-05 23:00:00+00:00,1.05874,1.0588,1.05839,1.05864,1839.0
2024-12-06 00:00:00+00:00,1.05863,1.05865,1.05766,1.05772,2836.0
2024-12-06 01:00:00+00:00,1.05774,1.05783,1.0566,1.05687,4122.0
2024-12-06 02:00:00+00:00,1.05688,1.05783,1.05684,1.0577,4199.0
2024-12-06 03:00:00+00:00,1.05772,1.05804,1.0573,1.05762,3220.0
2024-12-06 04:00:00+00:00,1.0576,1.05772,1.05726,1.05754,2173.0
2024-12-06 05:00:00+00:00,1.05754,1.05754,1.05689,1.05723,2558.0
2024-12-06 06:00:00+00:00,1.05724,1.0578,1.05692,1.05746,3301.0
2024-12-06 07:00:00+00:00,1.05746,1.05846,1.05676,1.05838,6188.0
2024-12-06 08:00:00+00:00,1.05838,1.05942,1.05765,1.0582,7764.0
2024-12-06 09:00:00+00:00,1.0582,1.05836,1.05713,1.05772,6358.0
2024-12-06 10:00:00+00:00,1.05774,1.05848,1.05714,1.05826,5405.0
2024-12-06 11:00:00+00:00,1.05826,1.0589,1.05766,1.0587,5282.0
2024-12-06 12:00:00+00:00,1.05869,1.05886,1.05805,1.05813,6725.0
2024-12-06 13:00:00+00:00,1.05814,1.063,1.05791,1.06044,25101.0
2024-12-06 14:00:00+00:00,1.06046,1.06072,1.0568,1.05792,23182.0
2024-12-06 15:00:00+00:00,1.05789,1.05789,1.0544,1.05634,14954.0
2024-12-06 16:00:00+00:00,1.05635,1.05756,1.0554,1.05625,8930.0
2024-12-06 17:00:00+00:00,1.05626,1.05626,1.0547,1.05512,7261.0
2024-12-06 18:00:00+00:00,1.05511,1.05612,1.05462,1.05494,4348.0
2024-12-06 19:00:00+00:00,1.05494,1.05552,1.05424,1.05544,4018.0
2024-12-06 20:00:00+00:00,1.05546,1.05641,1.05538,1.05637,3926.0
2024-12-06 21:00:00+00:00,1.05636,1.05697,1.05616,1.05673,2005.0
2024-12-08 22:00:00+00:00,1.05593,1.05642,1.0559,1.05628,1147.0
2024-12-08 23:00:00+00:00,1.05627,1.05694,1.05594,1.05656,1912.0
2024-12-09 00:00:00+00:00,1.05658,1.0566,1.05556,1.05594,2766.0
2024-12-09 01:00:00+00:00,1.05594,1.0561,1.05512,1.05519,3608.0
2024-12-09 02:00:00+00:00,1.0552,1.05562,1.05506,1.05548,2988.0
2024-12-09 03:00:00+00:00,1.0555,1.05566,1.05366,1.05373,3331.0
2024-12-09 04:00:00+00:00,1.05372,1.054,1.05322,1.05348,3087.0
2024-12-09 05:00:00+00:00,1.05348,1.05384,1.05338,1.05373,2959.0
2024-12-09 06:00:00+00:00,1.05373,1.05452,1.05366,1.05444,3986.0
2024-12-09 07:00:00+00:00,1.05444,1.05666,1.05412,1.05643,9225.0
2024-12-09 08:00:00+00:00,1.05644,1.05706,1.05566,1.05675,10984.0
2024-12-09 09:00:00+00:00,1.05674,1.05753,1.05614,1.05662,7474.0
2024-12-09 10:00:00+00:00,1.05664,1.05854,1.05664,1.05805,6888.0
2024-12-09 11:00:00+00:00,1.05804,1.05852,1.05676,1.0569,5305.0
2024-12-09 12:00:00+00:00,1.05688,1.05714,1.05579,1.05656,6172.0
2024-12-09 13:00:00+00:00,1.05658,1.05778,1.05582,1.05762,10312.0
2024-12-09 14:00:00+00:00,1.05762,1.05848,1.05716,1.05782,10773.0
2024-12-09 15:00:00+00:00,1.05782,1.0593,1.05718,1.05912,10152.0
2024-12-09 16:00:00+00:00,1.05912,1.05944,1.05682,1.05704,6582.0
2024-12-09 17:00:00+00:00,1.05704,1.05746,1.05668,1.0567,4321.0
2024-12-09 18:00:00+00:00,1.05667,1.05676,1.05605,1.05636,3923.0
2024-12-09 19:00:00+00:00,1.05636,1.05646,1.05516,1.05553,3744.0
2024-12-09 20:00:00+00:00,1.05554,1.05577,1.05471,1.05501,3473.0
2024-12-09 21:00:00+00:00,1.05502,1.05551,1.05502,1.05538,2022.0
2024-12-09 22:00:00+00:00,1.05551,1.05562,1.0553,1.05552,1497.0
2024-12-09 23:00:00+00:00,1.05549,1.05574,1.05529,1.05543,1048.0
2024-12-10 00:00:00+00:00,1.05544,1.05546,1.0549,1.05532,2640.0
2024-12-10 01:00:00+00:00,1.05531,1.05538,1.05454,1.05532,3917.0
2024-12-10 02:00:00+00:00,1.05531,1.05616,1.05517,1.05534,4159.0
2024-12-10 03:00:00+00:00,1.05535,1.05578,1.0549,1.05566,4101.0
2024-12-10 04:00:00+00:00,1.05566,1.056,1.05562,1.05576,3431.0
2024-12-10 05:00:00+00:00,1.05576,1.05626,1.05542,1.05622,2821.0
2024-12-10 06:00:00+00:00,1.05622,1.05683,1.05609,1.05668,3725.0
2024-12-10 07:00:00+00:00,1.05665,1.05666,1.05471,1.05488,5809.0
2024-12-10 08:00:00+00:00,1.05488,1.05517,1.05378,1.05378,7843.0
2024-12-10 09:00:00+00:00,1.05378,1.05382,1.0523,1.05312,8647.0
2024-12-10 10:00:00+00:00,1.05312,1.0538,1.0526,1.05282,6452.0
2024-12-10 11:00:00+00:00,1.05282,1.05331,1.0524,1.05315,5839.0
2024-12-10 12:00:00+00:00,1.05316,1.05339,1.05204,1.05308,7022.0
2024-12-10 13:00:00+00:00,1.05308,1.05319,1.05158,1.0523,8557.0
2024-12-10 14:00:00+00:00,1.05231,1.05312,1.05194,1.05198,9677.0
2024-12-10 15:00:00+00:00,1.05199,1.05258,1.04985,1.05038,12935.0
2024-12-10 16:00:00+00:00,1.0504,1.05126,1.04996,1.05118,8281.0
2024-12-10 17:00:00+00:00,1.05118,1.05168,1.05046,1.05096,5432.0
2024-12-10 18:00:00+00:00,1.05097,1.0527,1.05087,1.05256,5094.0
2024-12-10 19:00:00+00:00,1.05256,1.05313,1.05242,1.05269,4342.0
2024-12-10 20:00:00+00:00,1.0527,1.05308,1.0524,1.05265,3869.0
2024-12-10 21:00:00+00:00,1.05266,1.0529,1.05237,1.05276,1589.0
2024-12-10 22:00:00+00:00,1.05276,1.05292,1.05272,1.05289,385.0
2024-12-10 23:00:00+00:00,1.05288,1.0532,1.05285,1.05311,932.0
2024-12-11 00:00:00+00:00,1.05314,1.05325,1.05277,1.05289,2131.0
2024-12-11 01:00:00+00:00,1.0529,1.05356,1.05283,1.05348,4048.0
2024-12-11 02:00:00+00:00,1.05346,1.05394,1.0533,1.0537,3172.0
2024-12-11 03:00:00+00:00,1.0537,1.05378,1.05278,1.05282,2858.0
2024-12-11 04:00:00+00:00,1.0528,1.05305,1.05204,1.05247,2256.0
2024-12-11 05:00:00+00:00,1.05246,1.0527,1.0521,1.05241,2210.0
2024-12-11 06:00:00+00:00,1.05242,1.05282,1.05224,1.0526,2394.0
2024-12-11 07:00:00+00:00,1.0526,1.05286,1.04882,1.049,13781.0
2024-12-11 08:00:00+00:00,1.049,1.05126,1.04896,1.05056,9365.0
2024-12-11 09:00:00+00:00,1.05054,1.051,1.04966,1.05005,10344.0
2024-12-11 10:00:00+00:00,1.05004,1.05016,1.04871,1.04952,8062.0
2024-12-11 11:00:00+00:00,1.04953,1.05054,1.04903,1.05034,6972.0
2024-12-11 12:00:00+00:00,1.05035,1.05182,1.04998,1.0503,8422.0
2024-12-11 13:00:00+00:00,1.05034,1.05376,1.05027,1.05241,19884.0
2024-12-11 14:00:00+00:00,1.05239,1.05292,1.0494,1.05009,17886.0
2024-12-11 15:00:00+00:00,1.0501,1.05082,1.04802,1.04907,15550.0
2024-12-11 16:00:00+00:00,1.04908,1.0512,1.04853,1.05078,10080.0
2024-12-11 17:00:00+00:00,1.05079,1.05118,1.04862,1.04878,6469.0
2024-12-11 18:00:00+00:00,1.04876,1.05002,1.04832,1.04844,8062.0
2024-12-11 19:00:00+00:00,1.04843,1.04942,1.04815,1.04912,5695.0
2024-12-11 20:00:00+00:00,1.04913,1.04954,1.04885,1.04929,4004.0
2024-12-11 21:00:00+00:00,1.04927,1.04976,1.04924,1.0496,2091.0
2024-12-11 22:00:00+00:00,1.0496,1.04983,1.04917,1.04977,681.0
2024-12-11 23:00:00+00:00,1.04982,1.05066,1.0497,1.05056,1173.0
2024-12-12 00:00:00+00:00,1.05055,1.05087,1.05024,1.05056,3613.0
2024-12-12 01:00:00+00:00,1.05058,1.05088,1.05034,1.0506,3848.0
2024-12-12 02:00:00+00:00,1.05062,1.05074,1.0502,1.05035,2694.0
2024-12-12 03:00:00+00:00,1.05036,1.05086,1.05008,1.05054,2238.0
2024-12-12 04:00:00+00:00,1.05052,1.05092,1.05044,1.05091,1644.0
2024-12-12 05:00:00+00:00,1.05092,1.05094,1.05034,1.05065,2672.0
2024-12-12 06:00:00+00:00,1.05068,1.05144,1.05044,1.05141,2644.0
2024-12-12 07:00:00+00:00,1.05142,1.0531,1.05127,1.05164,8700.0
2024-12-12 08:00:00+00:00,1.05163,1.05208,1.05048,1.05092,10865.0
2024-12-12 09:00:00+00:00,1.05093,1.05174,1.05055,1.05101,7877.0
2024-12-12 10:00:00+00:00,1.05098,1.05144,1.04952,1.04966,6463.0
2024-12-12 11:00:00+00:00,1.04968,1.05078,1.04943,1.05025,7352.0
2024-12-12 12:00:00+00:00,1.05026,1.0504,1.04889,1.0489,6844.0
2024-12-12 13:00:00+00:00,1.04891,1.05022,1.04696,1.04849,23571.0
2024-12-12 14:00:00+00:00,1.04851,1.05204,1.04721,1.05194,25188.0
2024-12-12 15:00:00+00:00,1.05194,1.05212,1.04638,1.0473,19876.0
2024-12-12 16:00:00+00:00,1.04729,1.05158,1.04718,1.05132,11432.0
2024-12-12 17:00:00+00:00,1.05132,1.05174,1.04952,1.05007,8696.0
2024-12-12 18:00:00+00:00,1.05009,1.05025,1.04819,1.04826,7744.0
2024-12-12 19:00:00+00:00,1.04824,1.04853,1.04724,1.04727,5905.0
2024-12-12 20:00:00+00:00,1.04726,1.04748,1.04647,1.04672,4124.0
2024-12-12 21:00:00+00:00,1.04673,1.04724,1.04643,1.04666,1961.0
2024-12-12 22:00:00+00:00,1.04702,1.04719,1.04678,1.04711,1655.0
2024-12-12 23:00:00+00:00,1.04712,1.04741,1.04648,1.04738,1244.0
